CSDP Network Summary Report for Elevation=0.0																			
363	6195	6195	0	34425678.4	2432419.2	2378121.9	1.09		0	1									
364	7126	7126	0	41660062.3	3246983.7	3193312.5	1.12		0	1		1							
365	3956	3956	0	13762020.3	1194571.3	1179747.7	1.17		1	0									
366	6324	6324	0	12136895.6	1115609.5	1073776.3	1.07		1	0									
367	4221	4221	0	0	0	0	-1		N/A	N/A									
368	6610	6610	0	12567170.3	1096858.3	1050264.4	1.04		1	0									
369	8772	8772	0	19032245	1485103.6	1407315.5	1.09		1	0									
370	7739	7739	0	21693927.6	1697011.3	1650520.3	1.16		0	1		1							
371	7825	7825	0	20884678.7	1421497.1	1328300.8	1		0	0									
372	8199	8199	0	21197244	1487798.5	1405849.7	1.2		0	1									
373	9831	9831	0	22730359.6	1813464.1	1740261.1	1		0	0									
374	6080	6080	0	3957949	481301.6	332439.4	Infinity		1	0	1	2	0						
375	14000	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
376	12000	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
377	11396	11396	0	7152724.7	1489795.5	1469752.9	1		0	0									
378	9652	9652	0	6610331	1428553.9	1250924.6	1		0	0		0							
379	3339	2829	-15	6442619.9	549197.7	492811.7	1.6	0	1	3	4	2		2					
380	9200	9097	-1	21984821.9	1724886.4	1663858.7	1.31		2	1									
381	10454	10530	1	24064300.6	2109622.5	2044961.7	1.12		3	1									
382	12340	12308	0	11357363.5	1566394.4	1519898.3	1.72		1	0									
383	12527	12477	0	19811609.3	2609936.1	2561620.4	1.4		2	4									
384	10577	10845	3	18227490	2289341.3	2241503.5	1.15		0	2									
385	8928	8877	-1	22480283.5	3835263.4	3808959.2	1.88		1	0									
386	15694	15857	1	51668669.3	7106151.4	7065070.1	1.61		1	3		3	3						
387	11358	11476	1	45701611.6	6771855	6749651	1.29		0	4									
388	12308	12213	-1	17676927.3	2419180.7	2381733.2	1.22		1	2									
389	8822	9014	2	15356602.8	1498479.8	1443647	1.09		0	2									
390	18016	18395	2	41520467.1	3441993.3	3315706.1	1.48	0	1	5		4	4						
391	19781	19827	0	260698597.8	10120934.2	9884009	1.23		6	2		3	3						
392	23897	23897	0	260518391.1	11112953.4	10866113.2	1.18		3	0									
393	15515	15181	-2	150015178.7	6910228	6790396.5	1.35		4	0									
394	21260	21260	0	194733335.3	9922040.5	9767047.4	1.06		4	2									
395	16091	16091	0	164590363.1	7645100.6	7505939.7	1.08		0	5									
396	24303	24303	0	195414048.5	9984130.1	9793621.9	12.25		3	7									
397	14831	14831	0	179535111.1	11206237	11104556.2	1.2	3	1	5		1	5	1	5				
398	21353	21735	2	745451137.2	22297856.9	21962348.2	2.31		1	8		1	2	5	7				
399	18808	18714	-1	83097428.6	5088174.4	4906746.1	3.64		1	6		0							
400	17092	17923	5	173591018.6	8942479.5	8723394.6	1.99		2	0		0	2	5					
401	26105	24865	-5	155032429.1	11248714.5	11119242.1	2.85		1	6		0							
402	15545	25507	64	186517814.6	20578187.4	20521947.2	25.05		0	9	5	5	7						
403	5001	5636	13	79638833.6	4020139.1	3969256.6	1.48		0	2		0	1	2	2				
404	2686	2692	0	55515210.4	1939085.2	1895882.8	1.2		1	0	2	0	2	2					
405	2996	3302	10	88364415.2	3014008.8	2969835.8	1.28		1	2		0	2						
406	8900	9365	5	3663539.9	650300.9	616821.1	4.25		0	1									
407	7700	8498	10	21574710.5	2060418.4	2011613.1	3.38		0	2									
408	7890	11685	48	54160603.8	4375351.2	4324987.7	1.29		0	4		3							
409	10146	11134	10	62965476	5602967.9	5558989.3	1.46		3	4									
410	14037	14037	0	67968245.7	7727000.2	7685630.3	2.24		3	4									
411	18771	18771	0	118043867.2	7986511	7864554.7	1.73		1	6		4							
412	14385	14385	0	81857762.4	6670158.1	6579966.7	2.61		2	0									
413	14351	14351	0	93416323	7993680.4	7933958.9	1.16		0	4									
414	17468	17468	0	124461715.1	9660504.1	9568461.1	1.47		1	6									
415	12277	12277	0	108802701.6	5573184.7	5453957.3	1.15		0	3									
416	17395	17395	0	142954810.7	10135450.1	10018335.7	1.27		2	6									
417	12588	12588	0	119956799.1	6040587.7	5908729.6	1.05		4	2									
418	16019	16019	0	158396432.4	8576057.1	8438224.1	1.13		0	4									
419	8274	8274	0	63355032.3	4188376.7	4143680.7	1.04		1	2									
420	14779	14779	0	91326772.4	4891071.2	4734909.1	1.1		1	4									
421	13325	13325	0	88572993.4	4716826.9	4576051.8	1.13		0	4									
422	3055	3055	0	21672375.2	913462.3	862290	1.14		1	2									
423	12097	12097	0	52301739.6	3759603.4	3664345.7	1.22		4	0		4							
424	14172	14172	0	65262444.4	4933637	4854799.9	1.18		0	4									
426	8874	8874	0	49674735.4	3305302.4	3246045.8	1.02		1	0		0	1						
427	11465	11465	0	61194213.4	5866396	5823426.1	1.13		1	2		1	2						
428	8769	8769	0	52266633.7	4620954.3	4587734.8	1		0	1									
429	9559	9559	0	64887280.7	5790073.1	5727558.9	1.39		0	3									
430	13834	13834	0	678550868.5	30390397.1	30275068.7	1.07		5	1									
431	13562	13562	0	659994878.4	39122721.4	39062151	1.2		1	4		3							
432	15848	15848	0	179468252	13525198.6	13445108.6	1.59		0	1									
433	12421	12421	0	695091078	35094304.4	35053758.5	1.16		0	2		0							
434	20121	20121	0	1453104267	55753803.2	55666640.3	1.05		2	1									
435	10453	10453	0	877887419.6	33869068.3	33834688.8	1.11		3	0									
436	7052	7052	0	694763666.5	31798198.8	31768224.3	1.32		0	2		0	2	2					
437	17931	17931	0	2291887258	61208460.4	61111457.7	1.5		6	0		0	6						
438	12792	12792	0	1095057068	40872528.8	40790905	1.3		2	0									
439	11757	11757	0	530298855.1	27285225.6	27243704.6	1.26		2	1		2							
440	14537	14537	0	1020386739	39467615.3	39436954.1	1.74		0	2									
441	5512	5512	0	1097683716	25327121.2	25303396.8	1.13		2	0									
442	9575	9575	0	25589162	2005306.5	1914587.6	1.79		0	2									
443	12342	11975	-3	1216129183	55865267.9	55803632.8	1.49		3	1									
444	12828	12828	0	303010317	29073986.5	28989327.9	4.29		1	0	1								
445	8275	8275	0	211226628.8	16489663	16468710.2	1.2		1	0									
447	9792	9792	0	479250951.1	20160018.2	20091472.7	1.24		1	2	2								
448	9186	9186	0	557856653.6	58774599.1	58763254.5	1.59		2	1	1	0							
449	7375	7375	0	120910615.3	20480793.4	20478805	1.43		1	0									
450	8588	8588	0	281939526.3	8616483.9	8470954.9	1.46		5	0									
451	14187	14187	0	941916042.1	59309288.1	59281958.6	1.56		0	2		2							
452	10706	10706	0	221616102.6	14891167.3	14856417.5	1.64		1	0									
453	14043	14043	0	484464053.6	68603706.9	68595265.7	1.24		1	2		0							
454	15597	15597	0	1577927292	82148611.1	82137007.2	1.15		2	0									
455	1619	1619	0	0	0	0	NaN		0	0									
456	3302	3302	0	0	0	0	NaN		0	0									
457	7944	7944	0	619701.7	240372.2	211762.6	1		0	0									
458	7658	7658	0	12651636.4	2160828.2	2152155.7	1		0	1									
459	3315	3315	0	10220614.1	1161803.4	1157015.4	1		0	0									
460	10891	10891	0	60978469.4	3910147.6	3850230.6	1.63		0	2									
461	10714	10714	0	55231897.4	4204195	4145770	1.33		0	1									
462	7654	7654	0	45603853.5	5174286.1	5147062.1	1.19		1	2		1	2	1					
463	7374	7374	0	57979203.7	3180193.5	3096304.4	1.25		1	0									
464	11311	11311	0	41028953.3	5153601.1	5131223.3	1.37		1	2									
465	4982	4982	0	25873395.6	3059237.2	3040481.9	1.01		1	0		0	0						
466	6190	6190	0	41580075.1	9112529.6	9109158.5	1.49		0	2		1	1						
467	13344	13344	0	669681.4	240629.3	226388.8	Infinity		0	3									
468	15582	15582	0	6322806.6	1192021.1	1138553.9	2.52		0	2									
469	9517	9517	0	5478415.8	735266.5	677574.4	1.31		1	2		1	1						
470	9819	9819	0	11640135.4	1092256	1014242.9	1.12		0	2									
471	7217	7217	0	3204630.6	604603.7	586803	2.53		0	1		2	2						
472	12465	12465	0	660220	323843.9	315547.4	Infinity		0	4									
473	4207	4207	0	0	0	0	NaN		0	0									
474	4714	4714	0	4952867.3	494329.3	455878.9	1.36		1	2									
475	5789	5789	0	194487.6	163342.2	160663.8	2.34		0	2									
476	9257	9257	0	828765.7	371532.2	355621.4	1.61		0	2									
477	4227	4227	0	1239777.2	337521.3	319782.4	1.24		3	0	0								
478	3628	3628	0	1383759.3	288113.7	278832.4	1.39		0	1		1	1						
479	10376	10376	0	1140209.2	626029.5	616550.3	2.16		1	0									
480	12896	12896	0	1846815.6	586881.7	561295.3	3.05		0	3									
481	1926	1926	0	10320.4	55388.8	55371.3	1		0	0									
483	9379	9379	0	4157160.6	785238.4	762578.8	4.08		0	2									
484	12732	12732	0	5921705	1033970	993132.7	2.2		0	2									
485	6151	6151	0	225334.4	151315	150001.5	48.14		0	1									
486	9220	9220	0	10010860.1	1419376.6	1389736.2	2.65		0	4		3	3						
487	5705	5705	0	367188.1	95873	90878.3	Infinity		0	2									
488	6462	6462	0	167655.5	132622.6	132109.6	Infinity		0	1									
489	3183	3183	0	425130.5	226596.4	225104.6	1.05		0	1									
490	7113	7113	0	1399257.6	425804.6	417292	5.65		0	2									
491	10952	10952	0	7759300.2	1204750.8	1162995.3	1.57		0	2									
497	6903	6903	0	1338670.4	324397.1	311901.6	43.16		0	2									
498	9582	9582	0	20322579.5	2573223.9	2522955.8	1.3		1	2									
499	5648	5648	0	30850988.8	3160222.4	3139163.6	1.3		1	2		0	2	0	2				
500	3050	3050	0	699405.9	182989.8	175437.7	1.6		0	1									
501	3772	3772	0	1113069.1	245932.4	237033.6	1.25		2	1		2	2						
502	14439	14439	0	6175517.7	1407327.8	1389224.6	123.39		0	4		0	0						
503	11877	11877	0	2999848.5	1100850.7	1093844.6	32.27		1	0									
505	2291	2291	0	2145583.6	2059604.2	2058813.6	2.71		0	1		2	2						
506	7120	7120	0	1387578.4	630938	627765.3	3.3		0	2									
507	7173	7173	0	1330279.2	427928.6	421184.1	13.32		0	2									
508	6304	6304	0	2553600.3	616092.3	606505.5	1.99		1	2									
509	11518	11518	0	6456109.9	1632084.2	1619153.9	1.96		2	4									
511	5709	5709	0	20792065.6	1491647.4	1444727.5	1.34		1	0									
512	7201	7201	0	29804819.1	1842371.2	1781184.5	1.31		1	2									
513	30469	30469	0	120977558.4	9573136.2	9351836.4	1.53		6	8		1	3	8	1	8			
515	12478	12478	0	54402405.4	5058268.6	5009681	1.66		0	4		2							
516	8413	8413	0	74900012	4897554	4860098.4	1.03		1	2		2	2						
517	12865	12865	0	132264524.3	6844123.2	6741609.5	1.19		1	4	3	0	3	0					
522	22723	22723	0	275027489.3	16369057	16263332.5	1.14		0	4		1	1						
523	9044	9044	0	173709974	9595205.5	9556139.7	1.02		1	0									
527	11392	11392	0	948383.4	569757.4	564028.4	1.96		0	1									
528	1326	1326	0	5931220.3	269762.4	242302.3	1.12		0	1									
529	5921	5921	0	2827432.6	803755.9	799274.4	2.47		1	0									
530	8581	8581	0	3809990.4	1089810.1	1082523.8	9.41		2	0									
531	12055	12055	0	11177640.4	1863602.1	1832325.7	3.12		2	1									
532	13909	13909	0	6413154.5	1399003.9	1387997.1	44.46		0	3									
537	1780	1780	0	298464.4	114481.4	111194.5	1		0	0									
539	3425	3425	0	574349.3	220302.1	213977	1		0	0									
542	5901	5901	0	989649.7	379598.1	368699.4	1		0	0									
543	4375	4375	0	10409559.3	1559044	1543611	2.08		0	1									
544	7202	7202	0	435217.2	382866	380692.1	6.04		1	0									
549	2501	2501	0	1349808.6	358342.4	349549.9	1		0	0		0	0						
550	2617	2617	0	869975.5	253023.7	248633.4	1		0	0									
552	9487	9487	0	3860777.9	1588591.4	1584153.6	1.45		0	1									
553	8772	8772	0	8855968.4	1990266	1916065.3	1.09		1	0		0	1						
555	5248	5248	0	5024138.6	924720.5	913014	1		0	0									
556	7249	7249	0	14413479.3	1338224.6	1273524.3	1		0	0									
557	7701	7701	0	18171975.3	2461701.5	2441322.2	1.6		0	1		1							
558	2116	2116	0	2157073.6	383718.4	367864.6	1.34		1	0		0							
559	4951	4951	0	14597209.8	980433.3	942190.5	1		0	0									
560	6244	6244	0	28593478.7	2379553.2	2300298.2	1		0	0									
561	6259	6259	0	130918125.6	4488265.3	4399528.7	2.81		1	0									
570	7170	7170	0	211826316.8	14964809.2	14937657.6	1.66		1	0									
571	9894	9894	0	320542188.9	24128281.6	24073284.1	2.93		0	2									
572	14523	14523	0	363863417.7	128184470.2	128181016.3	1.6		0	2									
573	8000	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A						
574	15027	15027	0	232742604.7	47823674	47798822.5	2.53		0	3	2								
575	10836	10836	0	205424422.3	46281216.2	46272923.3	1.91		0	3	0								
700	10136	10136	0	34859022.2	5020483.6	4994287.3	2.6		0	4		3							
701	10415	10415	0	18318210	5194409.1	5177859.4	2.36		0	2		0	0						
702	10104	10104	0	23530777.1	4843116.1	4819698.1	4.22		4	0		0							
703	10548	10548	0	33078289.6	3788753.4	3745292	3.46		0	4									
703	10548	10548	0	33078289.6	3788753.4	3745292	3.46		0	4									
